time_s,participant_1,participant_2,participant_3
1191.763,118.17,-94.4,-107.22
1191.77,85.95,-86.91,-52.33
1191.778,70.6,-98.45,-31.69
1191.786,60.37,-116.7,-47.86
1191.793,20.81,-109.8,-23.17
1191.801,-32.05,-83.83,5.14
1191.809,-50.61,-78.64,5.63
1191.816,-45.66,-89.04,12.72
1191.824,-55.31,-83.76,30.59
1191.832,-77.39,-84.92,40.67
1191.84,-79.53,-110.21,50.69
1191.847,-70.35,-111.34,71.47
1191.855,-80.47,-76.43,100.81
1191.863,-95.54,-65.41,133.34
1191.87,-98.62,-89.28,162.84
1191.878,-105.78,-101.03,190.53
1191.886,-113.11,-92.76,224.75
1191.893,-99.95,-84.38,261.12
1191.901,-80.47,-77.67,283.87
1191.909,-77.67,-75.47,287.53
1191.916,-85.44,-78.35,276.93
1191.924,-92.05,-70.27,254.18
1191.932,-95.18,-52.4,218.48
1191.94,-92.54,-52.27,169.3
1191.947,-85.89,-77.3,105.85
1191.955,-80.44,-95.46,32.27
1191.963,-77.99,-79.65,-38.79
1191.97,-79.93,-50.3,-71.1
1191.978,-83.31,-43.34,-78.16
1191.986,-77.98,-53.15,-85.23
1191.993,-64.51,-54.87,-92.29
1192.001,-58.75,-52.14,-99.35
1192.009,-64.18,-53.05,-106.42
1192.016,-62.65,-50.85,-113.48
1192.024,-48.05,-54.4,-137.98
1192.032,-39.51,-70.56,-164.59
1192.04,-42.34,-70.66,-182.37
1192.047,-41.28,-39.09,-193.52
1192.055,-44.4,-10.8,-196.67
1192.063,-65.75,-12.79,-189.42
1192.07,-76.08,21.66,-176.45
1192.078,-54.55,269.95,-163.22
1192.086,-43.67,786.94,-146.96
1192.093,-72.67,1151.34,-128.03
1192.101,-99.34,804.46,-115.46
1192.109,-84.13,-6.13,-110.14
1192.116,-42.94,-392.45,-103.96
1192.124,-2.39,-172.14,-97.83
1192.132,29.07,2.89,-98.34
1192.14,42.18,-110.6,-102.76
1192.147,32.69,-165.19,-104.36
1192.155,20.67,-73.49,-103.48
1192.163,19.14,-69.87,-104.4
1192.17,4.68,-65.48,-107.74
1192.178,-31.53,-67.15,-110.35
1192.186,-48.89,-53.94,-110.61
1192.193,-22.93,-30.89,-110.93
1192.201,11.16,-15.31,-113.08
1192.209,3.56,-12.37,-114.27
1192.216,-53.39,2.07,-111.37
1192.224,-85.76,33.59,-106.91
1192.232,35.39,52.04,-105.99
1192.24,386.65,58.17,-108.55
1192.247,903.56,77.29,-110.89
1192.255,1287.84,99.16,-112.77
1192.263,1094.58,117.68,-116.11
1192.27,319.01,154.86,-119.81
1192.278,-329.51,195.64,-120.96
1192.286,-342.69,209.65,-116.89
1192.293,-110.58,217.15,-103.76
1192.301,-106.31,237.37,-78.13
1192.309,-181.63,248.7,-46.45
1192.316,-138.64,242.76,-28.96
1192.324,-106.56,225.44,-37.99
1192.332,-132.83,186.27,-56.33
1192.34,-109.59,135.01,-59.15
1192.347,-37.63,99.67,-49.09
1192.355,-60.29,65.81,-43.59
1192.363,-66.43,5.38,-41.17
1192.37,-45.12,-56.74,-31.27
1192.378,24.65,-86.51,-23.1
1192.386,29.07,-96.87,-22.32
1192.393,35.95,-105.45,8.72
1192.401,65.0,-108.62,136.87
1192.409,75.79,-115.54,446.82
1192.416,52.51,-133.77,951.73
1192.424,42.26,-141.66,1304.17
1192.432,74.36,-129.52,922.72
1192.44,119.85,-117.0,-90.73
1192.447,141.51,-110.13,-746.3
1192.455,137.01,-103.25,-535.56
1192.463,125.9,-103.96,-113.84
1192.47,115.64,-108.32,-59.08
1192.478,102.5,-95.91,-125.33
1192.486,92.37,-70.46,-68.6
1192.493,83.27,-55.73,-39.17
1192.501,51.54,-55.56,-75.22
1192.509,-4.85,-57.83,-60.28
1192.516,-52.63,-60.84,-19.42
1192.524,-79.64,-68.14,-12.64
1192.532,-104.63,-76.05,-6.99
1192.54,-127.96,-83.89,11.46
1192.547,-143.38,-93.46,25.34
1192.555,-171.14,-94.47,48.97
1192.563,-207.54,-82.08,110.39
1192.57,-204.85,-72.04,125.98
1192.578,-164.69,-69.15,203.62
1192.586,-150.2,-62.84,263.36
1192.593,-164.84,-60.84,302.83
1192.601,-149.6,-70.8,321.11
1192.609,-109.45,-76.01,323.63
1192.616,-99.4,-73.54,312.56
1192.624,-108.74,-79.77,291.95
1192.632,-94.0,-85.77,257.88
1192.64,-73.8,-72.47,199.37
1192.647,-81.03,-52.41,117.64
1192.655,-95.55,-48.11,29.51
1192.663,-94.03,-65.59,-46.18
1192.67,-82.01,-49.29,-100.5
1192.678,-61.71,-26.15,-139.7
1192.686,-46.52,-34.61,-173.79
1192.693,-63.28,-55.89,-197.2
1192.701,-88.57,-55.21,-200.56
1192.709,-73.21,-37.86,-196.62
1192.716,-37.82,-42.67,-199.19
1192.724,-34.04,-37.8,-193.63
1192.732,-49.09,-29.02,-169.83
1192.74,-50.31,-36.43,-148.94
1192.747,-51.36,-41.14,-142.16
1192.755,-62.67,-25.01,-132.81
1192.763,-64.42,-11.84,-115.2
1192.77,-57.37,-12.42,-101.97
1192.778,-56.72,-14.24,-98.5
1192.786,-51.29,-25.47,-101.14
1192.793,-33.68,-42.21,-104.24
1192.801,-28.18,-32.76,-104.37
1192.809,-52.87,-12.21,-105.98
1192.816,-89.14,-28.58,-109.48
1192.824,-89.87,-57.1,-104.72
1192.832,-25.47,-36.45,-92.93
1192.84,52.72,8.37,-89.0
1192.847,60.54,13.12,-94.85
1192.855,15.8,-6.56,-98.58
1192.863,7.27,25.92,-96.23
1192.87,36.68,216.46,-93.13
1192.878,36.99,635.7,-90.4
1192.886,3.29,1039.4,-85.09
1192.893,-26.88,921.84,-81.6
1192.901,-37.92,269.19,-88.41
1192.909,-39.79,-236.2,-101.12
1192.916,-41.65,-218.96,-104.57
1192.924,-43.52,-75.03,-90.39
1192.932,-45.38,-109.53,-61.5
1192.94,-47.25,-132.92,-32.39
1192.947,-49.12,-59.37,-24.14
1192.955,-50.98,-50.87,-39.54
1192.963,-52.85,-110.88,-56.69
1192.97,-54.72,-115.45,-59.03
1192.978,-56.58,-67.12,-51.93
1192.986,-58.45,-40.19,-48.7
1192.993,-60.32,-63.51,-52.49
1193.001,-62.18,-113.99,-52.06
1193.009,-77.76,-125.32,-40.7
1193.016,-113.23,-65.65,-24.64
1193.024,-175.9,-0.22,10.0
1193.032,-230.65,20.08,116.05
1193.04,-135.56,36.98,360.62
1193.047,233.39,62.69,748.91
1193.055,823.26,35.63,1049.26
1193.063,1329.09,-25.81,819.49
1193.07,1281.34,-9.33,-3.11
1193.078,546.21,84.74,-724.8
1193.086,-259.0,128.39,-701.28
1193.093,-441.26,116.53,-225.77
1193.101,-184.16,176.89,-15.86
1193.109,-86.96,280.2,-39.47
1193.116,-175.69,266.86,-14.87
1193.124,-161.29,177.55,21.89
1193.132,-88.75,183.17,41.64
1193.14,-98.59,246.1,32.95
1193.147,-109.71,222.27,38.42
1193.155,-64.02,150.53,65.73
1193.163,-46.26,127.69,87.66
1193.17,-81.81,105.99,100.27
1193.178,-98.56,31.55,122.67
1193.186,-60.85,-42.12,156.94
1193.193,6.97,-57.28,189.58
1193.201,71.94,-12.23,222.34
1193.209,105.8,16.47,262.87
1193.216,109.51,-57.64,303.87
1193.224,116.44,-113.28,338.5
1193.232,122.7,-64.88,365.18
1193.24,96.34,6.55,372.24
1193.247,63.95,-19.67,352.73
1193.255,62.29,-91.1,315.77
1193.263,65.84,-90.12,261.89
1193.27,65.75,-36.07,184.41
1193.278,89.39,-13.15,95.41
1193.286,113.37,-36.67,11.58
1193.293,108.67,-70.72,-62.96
1193.301,115.91,-79.32,-119.56
1193.309,157.46,-56.33,-151.17
1193.316,174.25,-43.85,-173.17
1193.324,119.18,-75.95,-197.91
1193.332,30.42,-109.44,-210.45
1193.34,-22.56,-85.57,-201.14
1193.347,-33.7,-33.27,-190.04
1193.355,-70.42,-24.38,-189.98
1193.363,-162.35,-72.44,-183.19
1193.37,-227.96,-135.68,-163.52
1193.378,-193.72,-151.25,-152.24
1193.386,-123.42,-79.88,-149.8
1193.393,-113.71,6.71,-135.73
1193.401,-141.34,-13.69,-117.42
1193.409,-137.28,-114.97,-112.1
1193.416,-111.46,-146.88,-107.39
1193.424,-96.52,-75.06,-91.6
1193.432,-78.35,-26.27,-78.75
1193.44,-51.42,-71.2,-79.52
1193.447,-36.52,-106.73,-87.26
1193.455,-25.59,-40.09,-91.8
1193.463,-14.48,24.26,-88.13
1193.47,-48.25,-45.69,-83.1
1193.478,-116.35,-149.95,-87.59
1193.486,-115.4,-113.07,-96.33
1193.493,-36.07,-2.01,-97.93
1193.501,-1.64,-0.97,-96.89
1193.509,-40.92,-83.38,-102.37
1193.516,-59.59,-96.6,-111.18
1193.524,-36.19,-38.6,-113.79
1193.532,-18.68,-7.15,-101.82
1193.54,-10.48,-20.92,-75.06
1193.547,-12.43,-51.41,-50.86
1193.555,-42.06,-78.89,-49.95
1193.563,-63.91,-62.72,-68.6
1193.57,-62.12,-13.16,-84.33
1193.578,-52.88,-24.2,-86.37
1193.586,-7.63,-91.95,-80.82
1193.593,-4.27,-94.07,-73.8
1193.601,-30.0,-34.76,-68.16
1193.609,-24.95,-26.66,-66.19
1193.616,-23.67,-46.96,-63.67
1193.624,-69.79,-18.71,-47.78
1193.632,-69.12,-10.2,6.76
1193.64,40.69,-77.52,150.15
1193.647,100.84,-103.5,427.49
1193.655,-8.57,-15.75,720.14
1193.663,-115.24,55.6,816.84
1193.67,-57.74,9.54,774.47
1193.678,25.38,-54.87,260.16
1193.686,-19.1,-37.14,-469.24
1193.693,-92.3,-3.01,-738.09
1193.701,-79.36,-25.07,-425.36
1193.709,-51.84,-41.57,-84.17
1193.716,-88.59,-5.88,-38.15
1193.724,-147.82,7.81,-68.83
1193.732,-171.28,-34.81,-19.01
1193.74,-102.66,-57.4,9.76
1193.747,186.84,-40.54,-4.87
1193.755,783.16,-15.74,8.05
1193.763,1451.43,-4.77,31.02
1193.77,1605.55,50.23,27.93
1193.778,901.58,347.96,24.98
1193.786,-112.7,897.45,39.85
1193.793,-541.48,1187.5,60.59
1193.801,-351.22,725.24,81.85
1193.809,-201.19,-61.23,101.55
1193.816,-274.59,-333.79,122.15
1193.824,-281.41,-126.24,155.78
1193.832,-214.82,-43.88,200.16
1193.84,-225.89,-132.05,242.77
1193.847,-240.14,-108.11,286.99
1193.855,-189.91,-54.96,332.57
1193.863,-158.12,-99.9,358.59
1193.87,-176.33,-109.71,355.71
1193.878,-201.8,-52.33,337.81
1193.886,-205.4,-44.09,312.17
1193.893,-169.41,-61.39,268.88
1193.901,-117.75,-41.28,196.96
1193.909,-103.29,-38.83,100.24
1193.916,-116.83,-59.46,3.05
1193.924,-107.63,-27.96,-69.69
1193.932,-68.44,25.18,-118.56
1193.94,-28.96,17.78,-156.56
1193.947,-2.73,-10.32,-181.88
1193.955,36.38,12.46,-188.47
1193.963,111.27,59.7,-185.98
1193.97,181.38,93.8,-186.46
1193.978,205.19,121.65,-187.62
1193.986,223.71,134.62,-183.38
1193.993,266.49,136.23,-175.82
1194.001,274.51,170.23,-168.09
1194.009,229.27,226.56,-158.0
1194.016,210.42,234.52,-144.0
1194.024,236.42,196.96,-128.17
1194.032,219.94,195.36,-112.67
1194.04,144.03,231.05,-100.73
1194.047,95.65,211.57,-95.68
1194.055,88.17,137.8,-92.61
1194.063,48.15,120.63,-83.22
1194.07,-22.9,155.02,-72.02
1194.078,-61.3,114.26,-69.0
1194.086,-70.18,5.15,-70.08
1194.093,-95.77,-50.33,-65.86
1194.101,-117.22,-55.57,-57.94
1194.109,-138.41,-90.51,-53.26
1194.116,-124.97,-135.84,-57.94
1194.124,-107.53,-143.75,-72.67
1194.132,-120.97,-133.66,-84.45
1194.14,-161.83,-131.5,-82.19
1194.147,-116.93,-138.1,-77.34
1194.155,-80.19,-153.09,-83.55
1194.163,-126.06,-156.99,-90.53
1194.17,-165.24,-120.49,-80.02
1194.178,-120.55,-74.8,-54.12
1194.186,-87.6,-92.37,-33.9
1194.193,-132.36,-153.36,-34.5
1194.201,-162.43,-152.3,-50.18
1194.209,-128.54,-83.23,-64.13
1194.216,-109.17,-59.16,-66.66
1194.224,-133.7,-113.45,-63.09
1194.232,-141.58,-148.04,-62.05
1194.24,-119.74,-106.48,-61.01
1194.247,-102.73,-54.47,-59.97
1194.255,-84.69,-53.23,-55.89
1194.263,-57.49,-77.29,-50.6
1194.27,-44.12,-91.15,-44.68
1194.278,-32.82,-95.25,-7.33
1194.286,0.84,-94.31,116.39
1194.293,22.07,-98.17,370.0
1194.301,4.45,-108.09,710.84
1194.309,-17.19,-95.5,874.14
1194.316,-29.7,-82.75,517.46
1194.324,-54.37,-73.19,-218.33
1194.332,-79.15,-63.64,-653.9
1194.34,-78.14,-78.8,-467.14
1194.347,-52.58,-111.38,-118.25
1194.355,-30.51,-96.83,-35.96
1194.363,-59.41,-49.62,-77.16
1194.37,-123.73,-44.91,-41.07
1194.378,-84.6,-76.96,-2.94
1194.386,201.2,-100.34,-14.97
1194.393,766.43,-113.0,-13.18
1194.401,1430.94,-107.58,4.91
1194.409,1652.72,-74.83,8.72
1194.416,986.11,-49.14,17.29
1194.424,-61.81,-47.92,38.74
1194.432,-509.71,-44.68,54.32
1194.44,-313.53,-32.56,68.86
1194.447,-175.55,-31.04,94.52
1194.455,-262.73,-49.31,121.95
1194.463,-278.51,-71.74,146.04
1194.47,-214.98,-70.09,177.99
1194.478,-192.84,-53.77,220.78
1194.486,-182.44,-56.45,265.23
1194.493,-183.11,-54.04,306.84
1194.501,-199.62,-15.48,341.51
1194.509,-167.04,2.64,356.72
1194.516,-112.68,-40.12,346.98
1194.524,-104.02,-73.98,320.99
1194.532,-92.04,-46.71,280.52
1194.54,-44.75,30.14,214.94
1194.547,-26.81,247.25,125.24
1194.555,-50.22,703.61,31.89
1194.563,-55.23,1094.18,-45.94
1194.57,-18.98,875.85,-103.62
1194.578,29.97,141.84,-143.43
1194.586,59.08,-324.29,-166.82
1194.593,75.82,-200.16,-176.56
1194.601,112.86,3.66,-177.85
1194.609,155.91,-58.0,-175.59
1194.616,164.6,-153.37,-173.71
1194.624,149.32,-129.44,-173.81
1194.632,193.56,-110.39,-172.79
1194.64,221.0,-118.74,-167.3
1194.647,183.88,-86.0,-158.61
1194.655,75.18,-48.72,-149.31
1194.663,22.46,-48.96,-139.09
1194.67,4.44,-52.9,-126.07
1194.678,-16.33,-40.61,-110.35
1194.686,-65.13,-26.5,-95.89
1194.693,-92.71,-14.97,-86.33
1194.701,-59.15,-3.1,-80.67
1194.709,-22.86,4.79,-76.78
1194.716,-40.54,9.26,-73.9
1194.724,-70.77,25.73,-70.69
1194.732,-74.04,51.34,-68.09
1194.74,-75.5,60.07,-69.2
1194.747,-83.88,75.86,-72.13
1194.755,-88.62,145.38,-73.77
1194.763,-109.29,221.48,-77.76
1194.77,-151.62,233.43,-85.72
1194.778,-189.14,215.21,-92.08
1194.786,-206.62,224.7,-84.7
1194.793,-197.67,254.29,-83.44
1194.801,-171.04,264.03,-62.63
1194.809,-159.81,213.06,-24.55
1194.816,-158.59,135.11,-7.44
1194.824,-135.2,140.52,-18.29
1194.832,-117.54,201.23,-29.36
1194.84,-126.46,154.06,-24.71
1194.847,-103.09,24.18,-18.57
1194.855,-39.04,-19.1,-23.85
1194.863,-10.65,-10.24,-28.42
1194.87,-22.5,-73.93,-23.54
1194.878,-20.05,-133.95,-25.65
1194.886,-17.55,-100.11,-26.04
1194.893,-42.13,-69.13,29.27
1194.901,-58.39,-69.3,175.18
1194.909,-37.98,-69.47,439.86
1194.916,1.58,-69.64,806.38
1194.924,33.93,-69.81,950.38
1194.932,46.33,-69.98,450.21
1194.94,48.66,-70.14,-382.3
1194.947,51.16,-104.24,-672.13
1194.955,40.6,-140.54,-308.58
1194.963,16.09,-122.36,-20.85
1194.97,-6.69,-101.62,-74.42
1194.978,-30.07,-115.66,-109.3
1194.986,-37.59,-129.63,-35.14
1194.993,-3.61,-112.08,-31.49
1195.001,8.02,-84.58,-62.25
1195.009,-72.83,-78.0,-34.99
1195.016,-134.86,-81.34,-10.34
1195.024,14.02,-69.05,-17.46
1195.032,432.63,-51.3,-6.82
1195.04,1046.07,-52.23,20.42
1195.047,1557.72,-62.9,36.39
1195.055,1410.37,-67.06,50.86
1195.063,484.06,-78.65,75.76
1195.07,-393.07,-95.29,104.3
1195.078,-494.69,-81.74,135.02
1195.086,-215.68,-50.92,173.17
1195.093,-188.25,-54.55,218.08
1195.101,-295.8,-80.13,264.39
1195.109,-265.8,-78.67,306.36
1195.116,-220.75,-54.09,337.99
1195.124,-250.4,-41.31,354.96
1195.132,-246.33,-60.69,355.27
1195.14,-199.72,-96.46,335.09
1195.147,-181.1,-92.24,290.05
1195.155,-178.85,-43.45,221.14
1195.163,-161.59,-29.2,134.03
1195.17,-139.95,-61.5,39.37
1195.178,-123.35,-68.72,-44.86
1195.186,-102.7,-59.84,-106.89
1195.193,-66.74,-83.23,-151.63
1195.201,-39.53,-89.91,-182.87
1195.209,-47.14,-44.28,-195.2
1195.216,-62.99,-18.28,-195.71
1195.224,-42.45,-44.79,-201.62
1195.232,-2.74,-64.12,-210.11
1195.24,10.06,-51.66,-205.82
1195.247,-0.49,-37.85,-192.77
1195.255,8.78,-37.44,-185.53
1195.263,57.55,-48.62,-184.26
1195.27,109.45,-61.88,-181.25
1195.278,120.41,-54.46,-174.02
1195.286,109.55,-23.14,-163.04
1195.293,116.15,-4.96,-149.69
1195.301,116.63,-34.46,-135.41
1195.309,73.38,-80.37,-119.56
1195.316,16.47,-68.43,-102.79
1195.324,1.52,-3.78,-90.45
1195.332,26.29,18.17,-84.12
1195.34,31.75,-25.59,-79.34
1195.347,-21.1,-51.18,-77.97
1195.355,-92.88,-24.46,-81.47
1195.363,-116.38,6.71,-83.44
1195.37,-99.59,16.79,-82.17
1195.378,-104.57,6.76,-81.87
1195.386,-125.67,-25.94,-81.16
1195.393,-104.62,-50.74,-76.07
1195.401,-60.97,-34.25,-71.6
1195.409,-60.29,-5.04,-73.46
1195.416,-82.51,-0.74,-74.2
1195.424,-69.83,-11.52,-69.12
1195.432,-42.21,-19.14,-69.41
1195.44,-46.74,-8.56,-76.5
1195.447,-68.32,78.44,-75.38
1195.455,-66.47,351.73,-66.36
1195.463,-41.37,815.65,-62.7
1195.47,-22.63,1120.85,-64.02
1195.478,-31.17,817.1,-67.54
1195.486,-68.95,93.73,-77.11
1195.493,-110.57,-315.62,-83.46
1195.501,-115.75,-256.72,-74.61
1195.509,-94.83,-117.61,-59.1
1195.516,-106.5,-33.74,-44.29
1195.524,-147.06,-70.44,-22.69
1195.532,-150.45,-111.17,-1.41
1195.54,-118.7,-81.86,-1.58
1195.547,-109.37,-90.69,-21.91
1195.555,-118.67,-107.27,-42.6
1195.563,-114.17,-72.59,-54.0
1195.57,-111.75,-51.76,-54.96
1195.578,-128.43,-74.32,-46.06
1195.586,-138.68,-83.08,-33.51
1195.593,-105.79,-62.78,-24.08
1195.601,-29.62,-36.78,-25.35
1195.609,21.46,-4.47,-35.15
1195.616,-6.94,23.09,-15.06
1195.624,-42.44,18.63,81.87
1195.632,-10.64,2.89,307.57
1195.64,13.5,22.65,740.5
1195.647,-29.83,61.74,1196.85
1195.655,-57.69,72.73,1052.52
1195.663,-21.42,70.46,104.04
1195.67,24.94,86.63,-728.26
1195.678,38.86,116.87,-634.15
1195.686,1.08,176.9,-150.31
1195.693,-46.14,260.21,-54.12
1195.701,32.02,285.83,-156.18
1195.709,275.76,234.31,-91.49
1195.716,630.54,183.98,-21.9
1195.724,557.72,177.01,-60.57
1195.732,766.83,204.94,-59.04
1195.74,215.19,229.08,-9.12
1195.747,-194.96,181.27,-0.79
1195.755,-205.89,80.99,-1.26
1195.763,-77.34,30.47,30.13
1195.77,-114.01,35.04,55.12
1195.778,-149.42,20.05,57.47
1195.786,-117.12,-25.6,68.19
1195.793,-150.44,-72.87,98.92
1195.801,-170.31,-114.65,135.51
1195.809,-92.86,-143.83,176.15
1195.816,-47.04,-149.66,221.79
1195.824,-86.33,-133.03,264.31
1195.832,-114.78,-105.36,318.0
1195.84,-101.76,-92.82,387.62
1195.847,-74.61,-108.43,423.95
1195.855,-35.64,-115.12,414.51
1195.863,-14.45,-82.63,405.08
1195.87,-34.71,-53.05,374.78
1195.878,-43.51,-69.5,291.32
1195.886,-7.5,-98.61,168.27
1195.893,31.71,-96.12,23.72
1195.901,64.13,-75.91,-69.99
1195.909,116.56,-68.57,-126.82
1195.916,163.67,-76.19,-172.89
1195.924,180.24,-89.49,-195.77
1195.932,197.67,-99.22,-196.69
1195.94,213.02,-86.97,-206.8
1195.947,176.74,-59.65,-214.9
1195.955,107.96,-65.88,-199.82
1195.963,71.08,-102.64,-184.74
1195.97,52.11,-98.18,-183.47
1195.978,5.42,-60.2,-177.57
1195.986,-30.55,-65.98,-167.61
1195.993,-8.68,-90.24,-165.57
1196.001,14.75,-71.43,-158.83
1196.009,-18.5,-67.46,-140.41
1196.016,-58.01,-123.59,-126.78
1196.024,-61.67,-150.12,-119.1
1196.032,-85.37,-77.73,-102.82
1196.04,-144.42,-12.33,-83.32
1196.047,-156.41,-51.72,-75.59
1196.055,-99.86,-95.93,-76.85
1196.063,-44.01,-83.32,-76.41
1196.07,-15.97,-68.27,-72.4
1196.078,-13.69,-99.24,-67.96
1196.086,-59.18,-89.61,-64.71
1196.093,-114.35,-20.99,-64.0
1196.101,-109.64,20.58,-67.66
1196.109,-81.63,-22.84,-72.78
1196.116,-93.57,-83.88,-70.97
1196.124,-102.1,-75.13,-61.94
1196.132,-67.52,-16.32,-58.94
1196.14,-53.4,-0.9,-68.42
1196.147,-95.96,-46.94,-79.47
1196.155,-120.0,-67.99,-82.3
1196.163,-80.44,-32.55,-78.47
1196.17,-48.88,-19.94,-73.05
1196.178,-58.98,-67.85,-72.01
1196.186,-41.03,-115.9,-77.18
1196.193,-5.6,-121.67,-77.92
1196.201,-41.24,-104.22,-62.49
1196.209,-103.94,-85.6,-35.12
1196.216,-103.98,-67.12,-13.37
1196.224,-87.83,-39.12,-12.86
1196.232,-91.75,0.14,-31.33
1196.24,-58.15,18.11,-48.97
1196.247,-1.09,-9.97,-53.34
1196.255,7.73,-35.73,-50.86
1196.263,-22.96,-17.96,-47.42
1196.27,-45.57,-10.2,-40.5
1196.278,-46.29,-34.58,-30.59
1196.286,-47.0,-21.82,-23.04
1196.293,-47.72,15.14,-21.47
1196.301,-48.43,-3.4,-12.58
1196.309,-49.15,-30.04,52.07
1196.316,-49.86,39.89,242.97
1196.324,-50.58,272.67,579.29
1196.332,-51.29,720.97,884.66
1196.34,-53.45,1141.99,782.57
1196.347,-64.28,983.56,145.63
1196.355,-89.31,245.41,-508.78
1196.363,-120.83,-288.11,-585.11
1196.37,-144.48,-228.76,-241.29
1196.378,-146.11,-54.39,-34.32
1196.386,-133.65,-95.22,-51.19
1196.393,-147.68,-142.8,-42.05
1196.401,-173.82,-100.08,14.99
1196.409,-89.08,-86.04,18.66
1196.416,219.54,-87.02,6.68
1196.424,737.0,-63.39,22.91
1196.432,1230.82,-76.88,32.2
1196.44,1232.76,-111.11,29.14
1196.447,538.86,-88.63,29.66
1196.455,-259.92,-42.95,30.18
1196.463,-458.34,-39.48,30.69
1196.47,-245.88,-48.77,31.21
1196.478,-194.36,-31.74,31.73
1196.486,-284.24,-3.88,39.35
1196.493,-257.25,26.71,57.94
1196.501,-202.8,56.11,69.09
1196.509,-225.0,64.73,80.59
1196.516,-218.67,68.84,100.1
1196.524,-171.51,90.45,125.51
1196.532,-168.04,108.54,156.05
1196.54,-178.2,131.47,189.84
1196.547,-149.39,184.7,228.53
1196.555,-117.52,212.7,278.63
1196.563,-109.54,149.07,332.32
1196.57,-107.5,232.11,368.58
1196.578,-98.56,221.38,380.95
1196.586,-67.51,145.49,378.83
1196.593,-14.17,17.65,362.08
1196.601,16.71,-48.62,316.68
1196.609,8.88,-57.23,234.98
1196.616,13.73,-38.64,129.51
1196.624,55.02,-61.22,26.8
1196.632,94.39,-104.27,-52.57
1196.64,112.76,-125.1,-108.85
1196.647,126.69,-158.92,-153.87
1196.655,136.7,-199.15,-189.27
1196.663,133.96,-156.45,-206.05
1196.67,128.82,-67.26,-204.34
1196.678,130.54,-78.28,-196.6
1196.686,130.42,-157.69,-191.8
1196.693,121.68,-151.54,-190.63
1196.701,109.2,-84.79,-190.87
1196.709,94.02,-71.14,-188.15
1196.716,68.8,-83.32,-181.43
1196.724,34.66,-72.18,-176.37
1196.732,4.53,-78.45,-172.1
1196.74,-18.97,-102.21,-160.04
1196.747,-45.05,-96.23,-143.04
1196.755,-66.63,-75.74,-131.22
1196.763,-66.5,-72.86,-121.47
1196.77,-54.98,-79.99,-108.2
1196.778,-56.81,-94.5,-99.87
1196.786,-66.57,-108.04,-100.69
1196.793,-62.55,-88.6,-97.4
1196.801,-49.54,-51.18,-83.85
1196.809,-45.83,-53.76,-74.15
1196.816,-46.43,-90.14,-76.89
1196.824,-35.65,-100.15,-80.87
1196.832,-19.19,-81.37,-76.65
1196.84,-12.45,-73.74,-70.86
1196.847,-13.87,-73.38,-71.81
1196.855,-14.19,-67.0,-76.4
1196.863,-12.61,-71.31,-77.29
1196.87,-11.1,-71.65,-74.5
1196.878,-10.84,-40.74,-73.03
1196.886,-10.83,-20.83,-74.18
1196.893,-9.22,-50.79,-76.08
1196.901,-7.32,-76.58,-77.88
1196.909,-5.43,-53.3,-78.72
1196.916,-3.54,-28.07,-76.71
1196.924,-1.65,-39.02,-70.69
1196.932,0.25,-46.22,-62.29
1196.94,2.14,-23.9,-57.12
1196.947,8.76,-24.96,-59.38
1196.955,8.31,-74.37,-63.45
1196.963,-1.07,-88.64,-61.16
1196.97,-4.1,-26.92,-55.96
1196.978,-1.66,10.2,-52.9
1196.986,-2.94,-21.17,-45.02
1196.993,-7.59,-27.82,-22.33
1197.001,-9.69,6.98,-23.7
1197.009,-6.45,3.84,-19.48
1197.016,-2.13,-21.22,-19.42
1197.024,6.77,61.08,-18.37
1197.032,37.01,396.14,-13.98
1197.04,69.15,919.53,-8.5
1197.047,48.6,1126.9,-5.81
1197.055,-9.87,616.29,-9.19
1197.063,-28.84,-110.5,-14.37
1197.07,-10.65,-281.78,-11.21
1197.078,-21.61,-51.56,-3.28
1197.086,-55.56,-16.52,3.49
1197.093,-67.51,-140.43,18.48
1197.101,-65.4,-126.63,40.83
1197.109,-69.4,-66.64,47.02
1197.116,-92.14,-81.11,30.52
1197.124,-146.92,-93.76,13.1
1197.132,-156.72,-102.72,6.43
1197.14,33.17,-54.41,2.82
1197.147,478.05,-33.44,-1.03
1197.155,1037.48,-53.8,0.02
1197.163,1339.35,-56.76,6.5
1197.17,967.83,-42.12,7.32
1197.178,92.48,-23.1,-3.18
1197.186,-476.43,-4.1,6.51
1197.193,-388.36,1.33,84.72
1197.201,-190.39,4.97,257.88
1197.209,-261.43,30.38,548.02
1197.216,-331.91,59.85,868.4
1197.224,-253.68,68.26,866.81
1197.232,-213.08,80.92,305.08
1197.24,-232.2,122.68,-369.7
1197.247,-203.45,155.56,-502.1
1197.255,-165.66,154.0,-197.62
1197.263,-167.5,166.98,-28.54
1197.27,-163.54,211.26,-80.81
1197.278,-141.14,227.7,-83.94
1197.286,-125.38,210.18,-29.17
1197.293,-112.25,207.67,-33.94
1197.301,-97.87,205.22,-45.3
1197.309,-87.32,173.91,-10.71
1197.316,-68.76,145.6,15.16
1197.324,-36.65,124.97,12.83
1197.332,-7.42,73.37,15.24
1197.34,7.84,3.42,27.18
1197.347,17.85,-43.95,36.95
1197.355,38.81,-67.64,46.4
1197.363,74.49,-81.93,60.36
